InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575177,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,7,2011-11-08,0.83,,United Kingdom
543040,47559B,TEA TIME OVEN GLOVE,2,2011-02-02,1.25,17337.0,United Kingdom
571705,21240,BLUE POLKADOT CUP,8,2011-10-18,0.85,12360.0,Austria
537789,22777,GLASS CLOCHE LARGE,4,2010-12-08,8.5,14051.0,United Kingdom
560773,85095,THREE CANVAS LUGGAGE TAGS,1,2011-07-20,0.83,,United Kingdom
580653,23084,RABBIT NIGHT LIGHT,12,2011-12-05,2.08,17706.0,United Kingdom
580692,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,32,2011-12-05,0.42,13173.0,United Kingdom
574544,23232,WRAP VINTAGE LEAF DESIGN,75,2011-11-04,0.42,17084.0,United Kingdom
559052,84509B,SET OF 4 FAIRY CAKE PLACEMATS,2,2011-07-05,3.29,,United Kingdom
563429,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-08-16,1.65,13999.0,United Kingdom
574704,23313,VINTAGE CHRISTMAS BUNTING,7,2011-11-06,4.95,15696.0,United Kingdom
563924,22099,CARAVAN SQUARE TISSUE BOX,2,2011-08-21,0.39,15984.0,United Kingdom
544214,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-02-17,6.63,,United Kingdom
C573037,23238,SET OF 4 KNICK KNACK TINS LONDON ,-2,2011-10-27,4.15,12471.0,Germany
536876,21218,RED SPOTTY BISCUIT TIN,3,2010-12-03,8.47,,United Kingdom
545714,85114a,BLACK ENCHANTED FOREST PLACEMAT,2,2011-03-07,3.29,,United Kingdom
552298,22760,"TRAY, BREAKFAST IN BED",2,2011-05-08,12.75,14507.0,United Kingdom
575843,23509,MINI PLAYING CARDS FUN FAIR ,1,2011-11-11,0.42,14446.0,United Kingdom
548167,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2011-03-29,4.13,,United Kingdom
573287,47566,PARTY BUNTING,4,2011-10-28,4.95,14194.0,United Kingdom
570011,47566,PARTY BUNTING,4,2011-10-07,4.95,16477.0,United Kingdom
571328,85049G,CHOCOLATE BOX RIBBONS ,12,2011-10-17,1.25,12473.0,Germany
565234,23009,I LOVE LONDON BABY GIFT SET,2,2011-09-02,24.96,,United Kingdom
554147,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-05-23,4.15,12423.0,Belgium
572216,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,2011-10-21,0.65,16015.0,United Kingdom
558774,21063,PARTY INVITES JAZZ HEARTS,1,2011-07-04,0.83,,United Kingdom
575886,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6,2011-11-11,0.55,12517.0,Germany
554131,85066,CREAM SWEETHEART MINI CHEST,4,2011-05-23,12.75,13988.0,United Kingdom
555653,85231B,CINAMMON SET OF 9 T-LIGHTS,12,2011-06-06,0.85,17673.0,United Kingdom
539437,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,2010-12-17,2.13,,United Kingdom
581246,23496,PANTRY KITCHEN THERMOMETER ,2,2011-12-08,1.25,15453.0,United Kingdom
571747,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-10-19,1.25,13849.0,United Kingdom
578067,21313,GLASS HEART T-LIGHT HOLDER ,1,2011-11-22,1.63,,United Kingdom
572330,21175,GIN + TONIC DIET METAL SIGN,1,2011-10-24,2.55,16426.0,United Kingdom
558118,22386,JUMBO BAG PINK POLKADOT,2,2011-06-27,4.13,,United Kingdom
560571,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-07-19,3.75,17735.0,United Kingdom
566446,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-09-12,0.83,,United Kingdom
579792,22899,CHILDREN'S APRON DOLLY GIRL ,6,2011-11-30,2.1,12714.0,France
536876,21815,STAR  T-LIGHT HOLDER ,3,2010-12-03,2.98,,United Kingdom
539740,85114a,BLACK ENCHANTED FOREST PLACEMAT,6,2010-12-21,3.36,,United Kingdom
549577,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-04-11,0.42,14286.0,United Kingdom
551314,21915,RED  HARMONICA IN BOX ,280,2011-04-27,1.06,16333.0,United Kingdom
551277,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-04-27,7.95,13637.0,United Kingdom
579777,22314,OFFICE MUG WARMER CHOC+BLUE,1,2011-11-30,5.79,,United Kingdom
562114,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,1,2011-08-02,2.5,,United Kingdom
556516,22961,JAM MAKING SET PRINTED,1,2011-06-13,3.29,,United Kingdom
566249,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-09-11,9.95,13527.0,United Kingdom
579187,22962,JAM JAR WITH PINK LID,1,2011-11-28,1.63,,United Kingdom
536945,84247N,PACK/12 BLUE FOLKART CARDS,1,2010-12-03,2.95,14083.0,United Kingdom
536416,22768,FAMILY PHOTO FRAME CORNICE,4,2010-12-01,9.95,13255.0,United Kingdom
C557663,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-12,2011-06-21,1.95,,EIRE
542192,22261,FELT EGG COSY WHITE RABBIT ,6,2011-01-26,0.85,14049.0,United Kingdom
551351,22597,MUSICAL ZINC HEART DECORATION ,12,2011-04-28,0.72,14298.0,United Kingdom
557268,22627,MINT KITCHEN SCALES,2,2011-06-19,8.5,13097.0,United Kingdom
567338,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-09-19,1.45,14146.0,United Kingdom
560434,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2011-07-18,2.46,,United Kingdom
572908,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-10-26,2.89,15835.0,United Kingdom
579792,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-11-30,1.65,12714.0,France
554310,23144,ZINC T-LIGHT HOLDER STARS SMALL,5,2011-05-23,1.63,,United Kingdom
559052,20655,QUEEN OF SKIES LUGGAGE TAG,3,2011-07-05,0.83,,United Kingdom
571328,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-10-17,0.85,12473.0,Germany
548388,21724,PANDA AND BUNNIES STICKER SHEET,6,2011-03-30,0.85,13268.0,United Kingdom
565756,21169,YOU'RE CONFUSING ME METAL SIGN ,36,2011-09-06,1.69,18230.0,United Kingdom
577744,22384,LUNCH BAG PINK POLKADOT,10,2011-11-21,1.65,18229.0,United Kingdom
553393,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2,2011-05-16,2.08,,United Kingdom
579520,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-29,2.95,12748.0,United Kingdom
568878,21588,RETROSPOT GIANT TUBE MATCHES,6,2011-09-29,2.55,14524.0,United Kingdom
558777,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-04,12.75,,United Kingdom
539453,22469,HEART OF WICKER SMALL,18,2010-12-17,3.36,,United Kingdom
579513,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-11-29,2.95,12971.0,United Kingdom
536988,22966,GINGERBREAD MAN COOKIE CUTTER,4,2010-12-03,1.25,17238.0,United Kingdom
570219,85099B,JUMBO BAG RED RETROSPOT,6,2011-10-09,2.08,16809.0,United Kingdom
570022,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,2011-10-07,1.65,14067.0,United Kingdom
556491,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-06-12,0.85,16794.0,United Kingdom
564172,21174,POTTERING IN THE SHED METAL SIGN,2,2011-08-23,2.08,16033.0,United Kingdom
580367,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-12-02,2.46,,United Kingdom
543688,22156,HEART DECORATION WITH PEARLS ,48,2011-02-11,0.85,15270.0,United Kingdom
567470,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-09-20,2.95,16624.0,United Kingdom
564316,22379,RECYCLING BAG RETROSPOT ,10,2011-08-24,2.1,13985.0,United Kingdom
559051,21871,SAVE THE PLANET MUG,3,2011-07-05,3.29,,United Kingdom
561820,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4,2011-07-29,2.95,,United Kingdom
561330,23067,HANGING ENGRAVED METAL HEART,2,2011-07-26,4.15,16019.0,United Kingdom
564838,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,2011-08-30,2.46,,United Kingdom
548898,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,2,2011-04-04,4.25,17214.0,United Kingdom
579150,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-28,2.95,13408.0,United Kingdom
580982,23501,KEY RING BASEBALL BOOT UNION JACK,6,2011-12-06,1.25,17861.0,United Kingdom
553393,20676,RED RETROSPOT BOWL,2,2011-05-16,2.46,,United Kingdom
538187,22570,FELTCRAFT CUSHION RABBIT,4,2010-12-10,3.75,16499.0,United Kingdom
577167,23487,SWEET HEART CAKE CARRIER,1,2011-11-18,9.95,16511.0,United Kingdom
559014,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-07-05,1.25,14262.0,United Kingdom
567943,23514,EMBROIDERED RIBBON REEL SALLY ,5,2011-09-22,2.08,14702.0,United Kingdom
567183,23235,STORAGE TIN VINTAGE LEAF,2,2011-09-18,2.89,14769.0,United Kingdom
574304,22919,HERB MARKER MINT,2,2011-11-03,0.65,14428.0,United Kingdom
571899,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-10-19,4.95,16885.0,United Kingdom
565234,22962,JAM JAR WITH PINK LID,1,2011-09-02,1.63,,United Kingdom
574297,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-11-03,1.45,16602.0,United Kingdom
564817,22077,6 RIBBONS RUSTIC CHARM,4,2011-08-30,3.29,,United Kingdom
569238,20727,LUNCH BAG  BLACK SKULL.,2,2011-10-02,1.65,17954.0,United Kingdom
536876,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2010-12-03,4.21,,United Kingdom
553911,23302,KNEELING MAT HOUSEWORK  DESIGN,3,2011-05-19,1.65,18168.0,United Kingdom
571601,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,2011-10-18,4.95,17073.0,United Kingdom
548733,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-04-04,2.95,17648.0,United Kingdom
548859,22433,WATERING CAN GREEN DINOSAUR,5,2011-04-04,1.95,13668.0,United Kingdom
575854,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011-11-11,11.95,14125.0,United Kingdom
579187,22494,EMERGENCY FIRST AID TIN ,2,2011-11-28,2.46,,United Kingdom
539856,84692,BOX OF 24 COCKTAIL PARASOLS,2,2010-12-22,0.0,,United Kingdom
565327,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2011-09-02,4.25,12832.0,United Kingdom
556484,23180,MUM'S KITCHEN CLOCK,2,2011-06-12,4.95,16938.0,United Kingdom
552264,22297,HEART IVORY TRELLIS SMALL,10,2011-05-08,1.25,14959.0,United Kingdom
557262,23205,CHARLOTTE BAG VINTAGE ALPHABET ,4,2011-06-19,0.85,16923.0,United Kingdom
537638,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,2010-12-07,2.51,,United Kingdom
568655,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-09-28,4.25,17611.0,United Kingdom
559038,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,15,2011-07-05,2.46,,United Kingdom
550468,22781,GUMBALL MAGAZINE RACK,2,2011-04-18,7.65,16700.0,United Kingdom
546220,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-03-10,1.95,16745.0,United Kingdom
572061,21881,CUTE CATS TAPE,12,2011-10-20,0.65,12474.0,Germany
570233,48188,DOORMAT WELCOME PUPPIES,1,2011-10-09,8.25,16685.0,United Kingdom
563404,22331,WOODLAND PARTY BAG + STICKER SET,16,2011-08-16,1.65,16303.0,United Kingdom
555397,21930,JUMBO STORAGE BAG SKULLS,2,2011-06-02,4.13,,United Kingdom
556671,21927,BLUE/CREAM STRIPE CUSHION COVER ,3,2011-06-13,1.25,17841.0,United Kingdom
570465,22960,JAM MAKING SET WITH JARS,1,2011-10-10,8.29,,United Kingdom
548614,85197,SET OF 12 MINI BUNNIES IN A BUCKET,2,2011-04-01,2.1,14419.0,United Kingdom
569483,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-10-04,2.95,14057.0,United Kingdom
558556,21947,SET OF 6 HEART CHOPSTICKS,1,2011-06-30,1.25,17954.0,United Kingdom
564754,84050,PINK HEART SHAPE EGG FRYING PAN,1,2011-08-30,4.13,,United Kingdom
540509,20728,LUNCH BAG CARS BLUE,10,2011-01-09,1.65,14800.0,United Kingdom
547552,DOT,DOTCOM POSTAGE,1,2011-03-23,169.29,,United Kingdom
565995,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-09-08,1.65,16076.0,United Kingdom
565457,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-09-05,4.65,14565.0,United Kingdom
570839,20984,12 PENCILS TALL TUBE POSY,24,2011-10-12,0.29,14911.0,EIRE
557283,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2011-06-19,2.95,16813.0,United Kingdom
568793,22467,GUMBALL COAT RACK,18,2011-09-29,2.55,16011.0,United Kingdom
566451,22295,HEART FILIGREE DOVE LARGE,1,2011-09-12,1.65,18069.0,United Kingdom
556484,22852,DOG BOWL VINTAGE CREAM,2,2011-06-12,4.25,16938.0,United Kingdom
569524,23405,HOME SWEET HOME 2 DRAWER CABINET,1,2011-10-04,4.95,14506.0,United Kingdom
577554,35833P,4 PINK FLOCK CHRISTMAS BALLS,3,2011-11-20,1.25,15533.0,United Kingdom
578325,23200,JUMBO BAG PEARS,1,2011-11-23,2.08,16343.0,United Kingdom
568346,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-09-26,2.46,14096.0,United Kingdom
552353,22716,CARD CIRCUS PARADE,12,2011-05-09,0.42,17612.0,United Kingdom
561236,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2011-07-26,8.95,15159.0,United Kingdom
552961,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2011-05-12,3.25,15489.0,United Kingdom
540372,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-01-06,0.85,13081.0,United Kingdom
561097,23207,LUNCH BAG ALPHABET DESIGN,20,2011-07-25,1.65,15981.0,United Kingdom
553167,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-05-13,3.29,,United Kingdom
564166,16161P,WRAP ENGLISH ROSE ,25,2011-08-23,0.42,15089.0,United Kingdom
554096,22553,PLASTERS IN TIN SKULLS,12,2011-05-22,1.65,14921.0,United Kingdom
549304,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-04-08,0.42,16133.0,United Kingdom
542622,22161,HEART DECORATION RUSTIC HANGING ,1,2011-01-31,0.79,,United Kingdom
575930,23340,VINTAGE CHRISTMAS CAKE FRILL,2,2011-11-11,3.29,,United Kingdom
552232,20731,POSY CANDY BAG,4,2011-05-06,1.25,,United Kingdom
556883,20794,BLUE  TILE HOOK,8,2011-06-15,2.55,13343.0,United Kingdom
549538,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,2011-04-08,1.25,17961.0,United Kingdom
538524,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2010-12-13,3.36,,United Kingdom
580115,23349,ROLL WRAP VINTAGE CHRISTMAS,5,2011-12-01,2.46,,United Kingdom
544887,21703,BAG 125g SWIRLY MARBLES,4,2011-02-24,0.42,17364.0,United Kingdom
575894,22071,SMALL WHITE RETROSPOT MUG IN BOX ,109,2011-11-11,0.5,12748.0,United Kingdom
570208,23391, I LOVE LONDON MINI BACKPACK,2,2011-10-09,4.15,16104.0,United Kingdom
538524,79066K,RETRO MOD TRAY,2,2010-12-13,1.66,,United Kingdom
557322,23176,ABC TREASURE BOOK BOX ,8,2011-06-20,2.25,17444.0,Canada
551276,21535,RED RETROSPOT SMALL MILK JUG,2,2011-04-27,2.55,16016.0,United Kingdom
542087,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-01-25,2.95,14849.0,United Kingdom
562980,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11,1.65,17686.0,United Kingdom
569653,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,2011-10-05,4.15,12451.0,Switzerland
559052,22331,WOODLAND PARTY BAG + STICKER SET,2,2011-07-05,3.29,,United Kingdom
573380,22834,HAND WARMER BABUSHKA DESIGN,24,2011-10-30,2.1,14572.0,United Kingdom
569220,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-10-02,4.95,16007.0,United Kingdom
573576,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-10-31,5.79,14096.0,United Kingdom
580367,23118,PARISIENNE JEWELLERY DRAWER ,1,2011-12-02,14.96,,United Kingdom
565595,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-05,2.55,13192.0,United Kingdom
545695,22760,"TRAY, BREAKFAST IN BED",1,2011-03-06,12.75,17050.0,United Kingdom
551056,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-04-26,1.69,16442.0,United Kingdom
568179,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-09-25,3.75,12545.0,Spain
558068,15036,ASSORTED COLOURS SILK FAN,4,2011-06-24,1.63,,United Kingdom
572668,23284,DOORMAT KEEP CALM AND COME IN,1,2011-10-25,8.25,18045.0,United Kingdom
569575,22076,6 RIBBONS EMPIRE  ,12,2011-10-05,1.65,16106.0,United Kingdom
545714,20711,JUMBO BAG TOYS ,1,2011-03-07,4.13,,United Kingdom
542275,22386,JUMBO BAG PINK POLKADOT,10,2011-01-27,1.95,13089.0,United Kingdom
566669,23069,EDWARDIAN PHOTO FRAME,2,2011-09-14,6.25,18065.0,United Kingdom
552949,21786,POLKADOT RAIN HAT ,3,2011-05-12,0.42,16033.0,United Kingdom
572475,22816,CARD MOTORBIKE SANTA,12,2011-10-24,0.42,15271.0,United Kingdom
549023,21544,SKULLS  WATER TRANSFER TATTOOS ,2,2011-04-05,1.63,,United Kingdom
559894,22231,JIGSAW TREE WITH BIRDHOUSE,1,2011-07-13,0.59,14159.0,United Kingdom
541695,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2011-01-20,4.96,,United Kingdom
537255,84836,ZINC METAL HEART DECORATION,12,2010-12-06,1.25,14443.0,United Kingdom
541110,22482,BLUE TEA TOWEL CLASSIC DESIGN,4,2011-01-13,1.25,15916.0,United Kingdom
550326,20675,BLUE POLKADOT BOWL,6,2011-04-17,1.25,14532.0,United Kingdom
540498,22766,PHOTO FRAME CORNICE,8,2011-01-09,2.95,17243.0,United Kingdom
570688,84991,60 TEATIME FAIRY CAKE CASES,1,2011-10-11,1.25,,United Kingdom
578947,82583,HOT BATHS METAL SIGN,10,2011-11-27,2.1,14547.0,United Kingdom
558867,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-07-04,0.85,17765.0,United Kingdom
581147,20727,LUNCH BAG  BLACK SKULL.,10,2011-12-07,1.65,16426.0,United Kingdom
579681,21615,check,-26,2011-11-30,0.0,,United Kingdom
579196,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-11-28,1.25,14096.0,United Kingdom
540031,21135,VICTORIAN  METAL POSTCARD SPRING,7,2011-01-04,1.69,17975.0,United Kingdom
580754,82583,HOT BATHS METAL SIGN,7,2011-12-06,4.96,,United Kingdom
574966,23084,RABBIT NIGHT LIGHT,12,2011-11-08,2.08,14901.0,United Kingdom
540849,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-12,4.95,14270.0,United Kingdom
540943,22654,DELUXE SEWING KIT ,1,2011-01-12,5.95,17841.0,United Kingdom
578041,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2,2011-11-22,0.42,17338.0,United Kingdom
553739,23173,REGENCY TEAPOT ROSES ,2,2011-05-19,9.95,14895.0,United Kingdom
553229,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-05-16,2.08,15039.0,United Kingdom
559134,23291,DOLLY GIRL CHILDRENS CUP,8,2011-07-06,1.25,12700.0,France
539492,22381,TOY TIDY PINK POLKADOT,1,2010-12-20,4.21,,United Kingdom
548010,22037,ROBOT BIRTHDAY CARD,72,2011-03-29,0.42,14646.0,Netherlands
552832,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-05-11,8.25,,United Kingdom
552277,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2011-05-08,4.25,13642.0,United Kingdom
576864,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-16,1.65,12748.0,United Kingdom
570862,22629,SPACEBOY LUNCH BOX ,12,2011-10-12,1.95,17528.0,United Kingdom
571065,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-13,4.95,12613.0,Germany
568513,23234,BISCUIT TIN VINTAGE CHRISTMAS,18,2011-09-27,2.89,13555.0,United Kingdom
567656,22733,3D TRADITIONAL CHRISTMAS STICKERS,5,2011-09-21,2.46,14096.0,United Kingdom
559052,23086,ZINC  STAR T-LIGHT HOLDER ,1,2011-07-05,2.46,,United Kingdom
546753,22334,DINOSAUR PARTY BAG + STICKER SET,2,2011-03-16,1.65,16383.0,United Kingdom
566985,23182,TOILET SIGN OCCUPIED OR VACANT,2,2011-09-16,2.5,,United Kingdom
544685,22727,ALARM CLOCK BAKELIKE RED ,4,2011-02-22,3.75,13285.0,United Kingdom
573904,47504K,ENGLISH ROSE GARDEN SECATEURS,1,2011-11-01,0.79,14505.0,United Kingdom
566285,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-09-11,1.65,13611.0,United Kingdom
559923,23204,CHARLOTTE BAG APPLES DESIGN,1,2011-07-13,1.63,,United Kingdom
566583,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-09-13,6.95,15343.0,United Kingdom
562932,22553,PLASTERS IN TIN SKULLS,4,2011-08-10,1.65,16904.0,United Kingdom
538040,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-09,2.1,16520.0,United Kingdom
556636,23082,SET 6 PAPER TABLE LANTERN HEARTS ,3,2011-06-13,7.46,,United Kingdom
571180,22779,WOODEN OWLS LIGHT GARLAND ,4,2011-10-14,4.25,15498.0,United Kingdom
564825,22161,HEART DECORATION RUSTIC HANGING ,1,2011-08-30,0.79,,United Kingdom
555925,16207A,PINK STRAWBERRY HANDBAG ,1,2011-06-07,2.46,,United Kingdom
548978,22613,PACK OF 20 SPACEBOY NAPKINS,6,2011-04-05,0.85,15727.0,United Kingdom
538171,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-09,3.75,17530.0,United Kingdom
566124,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-09,4.95,16515.0,United Kingdom
544887,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-02-24,8.5,17364.0,United Kingdom
C561608,22423,REGENCY CAKESTAND 3 TIER,-1,2011-07-28,12.75,15827.0,United Kingdom
581572,22624,IVORY KITCHEN SCALES,4,2011-12-09,8.5,16705.0,United Kingdom
566203,22633,HAND WARMER UNION JACK,2,2011-09-09,2.1,16362.0,United Kingdom
561671,22535,MAGIC DRAWING SLATE BUNNIES ,192,2011-07-28,0.27,12830.0,United Kingdom
545019,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,2011-02-25,7.65,15093.0,United Kingdom
580156,23342,MINT DINER WALL CLOCK,4,2011-12-02,8.5,14897.0,United Kingdom
564573,22348,TEA BAG PLATE RED RETROSPOT,2,2011-08-26,0.85,14606.0,United Kingdom
552816,20802,SMALL GLASS SUNDAE DISH CLEAR,6,2011-05-11,1.65,15521.0,United Kingdom
548373,22308,TEA COSY BLUE STRIPE,1,2011-03-30,4.96,,United Kingdom
549881,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-04-12,3.75,14032.0,United Kingdom
576617,21484,CHICK GREY HOT WATER BOTTLE,1,2011-11-15,8.29,,United Kingdom
581217,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-12-08,10.79,,United Kingdom
570285,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-10,0.85,16637.0,United Kingdom
573576,22439,6 ROCKET BALLOONS ,3,2011-10-31,1.25,14096.0,United Kingdom
580647,20840,FRENCH FLORAL CUSHION COVER ,5,2011-12-05,0.85,14083.0,United Kingdom
543367,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-07,2.95,18225.0,United Kingdom
575138,22684,FRENCH BLUE METAL DOOR SIGN 9,2,2011-11-08,2.46,,United Kingdom
547108,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-03-21,1.25,14659.0,United Kingdom
571053,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-10-13,0.55,12631.0,Finland
579196,79066K,RETRO MOD TRAY,1,2011-11-28,1.63,14096.0,United Kingdom
538351,22082,RIBBON REEL STRIPES DESIGN ,3,2010-12-10,4.21,,United Kingdom
540469,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,2011-01-07,1.25,12484.0,Spain
548863,21936,RED RETROSPOT PICNIC BAG,50,2011-04-04,2.55,15311.0,United Kingdom
576844,22624,IVORY KITCHEN SCALES,2,2011-11-16,8.5,16713.0,United Kingdom
556512,21770,OPEN CLOSED METAL SIGN,5,2011-06-13,4.95,14688.0,United Kingdom
576095,23581,JUMBO BAG PAISLEY PARK,10,2011-11-14,2.08,14904.0,United Kingdom
546430,22318,FIVE HEART HANGING DECORATION,4,2011-03-13,2.95,15918.0,United Kingdom
564565,23245,SET OF 3 REGENCY CAKE TINS,8,2011-08-26,4.95,14911.0,EIRE
C568232,23008,DOLLY GIRL BABY GIFT SET,-2,2011-09-26,16.95,14808.0,United Kingdom
548006,22241,GARLAND WOODEN HAPPY EASTER,12,2011-03-29,1.25,18226.0,United Kingdom
565421,23322,LARGE WHITE HEART OF WICKER,1,2011-09-04,2.95,16744.0,United Kingdom
543373,20713,JUMBO BAG OWLS,10,2011-02-07,1.95,16945.0,United Kingdom
566057,21988,PACK OF 6 SKULL PAPER PLATES,4,2011-09-08,0.85,17997.0,United Kingdom
578518,21042,RED RETROSPOT APRON ,3,2011-11-24,5.95,14606.0,United Kingdom
567656,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,6,2011-09-21,1.63,14096.0,United Kingdom
552493,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-05-09,6.63,,United Kingdom
576339,21877,HOME SWEET HOME MUG,1,2011-11-14,3.29,14096.0,United Kingdom
568131,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,144,2011-09-23,1.06,16872.0,United Kingdom
570491,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-10-10,4.95,14395.0,United Kingdom
580520,21716,BOYS VINTAGE TIN SEASIDE BUCKET,2,2011-12-04,2.55,13521.0,United Kingdom
572314,15044C,PURPLE PAPER PARASOL,3,2011-10-23,2.95,17111.0,United Kingdom
553016,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2,2011-05-12,3.75,12748.0,United Kingdom
571312,22211,WOOD STAMP SET FLOWERS,12,2011-10-17,0.83,12474.0,Germany
570187,21181,PLEASE ONE PERSON METAL SIGN,1,2011-10-07,4.13,,United Kingdom
561820,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-07-29,4.13,,United Kingdom
540551,21883,STARS GIFT TAPE ,22,2011-01-10,0.43,,United Kingdom
537224,21900,"KEY FOB , SHED",3,2010-12-05,0.65,13174.0,United Kingdom
544051,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-15,1.95,16700.0,United Kingdom
